start	end	text
2071400	2076680	When science finds out that it's wrong, it does the opposite of what all of these anti-massacre
2076680	2083400	people do and actually learns and puts out new evidence and says, hey, we were wrong about this.
2083400	2091320	Stop doing this. Here is the right thing. It's integrity. Science has to have that kind of
2091320	2102040	integrity to be what it is. I mean, it's always changing. I'm trying to think, like 20 years ago,
2102600	2106680	we thought dinosaurs were big lizards and now we know they're giant chickens.
2107400	2115080	Yes. I mean, imagine living in a time frame when you realize, thanks to science, that this whole
2115080	2120600	time the earth is actually round. It's now been signed. Of course, some people still haven't
2120600	2125880	figured that out, I suppose. But for the most part, we all agree the earth is round because
2125880	2130920	science has proven that. Right. So, you know, you're right. Science does change. We find new
2130920	2136280	things, you know, the periodic table of elements. Sometimes we find new elements. It's exciting.
2137160	2142280	I mean, it's certainly not the thing that we had in science class and, you know, back in the day
2142280	2148760	when we were, you know, not before I was so decrepit. All right. Anyway, it's not to be
2148760	2153400	too tangenty, but it happens here on OLR sometimes. Back to gaming weeks. Let's talk
2153400	2156920	about our gaming weeks. Dark soccer. How was your gaming week? Well, of course, there was
2156920	2165160	Animal Crossing, but I did a completely different kind of game. Ooh. Yeah. And hey, if you can talk
2165160	2174200	about Survivor, I can talk about GISH. Shout out to Karen if she's still out there. Yeah. So GISH
2174760	2184760	is the, it stands for the Great International Scavenger Hunt. And it was arranged by Misha
2184760	2191000	Collins, who played Castiel on Supernatural, who is honestly a very decent human being, a really,
2191080	2195720	really good person. I think that show's been on since they thought the earth was flat, right?
2195720	2201720	That show's been on forever. Three episodes left, Rob. Okay. But it's been on forever. I'm not,
2201720	2208840	like, stop making me want to cry. I'm sorry, but it has been on forever. So nice. Even if they're
2208840	2214920	like, we could just keep doing this or we could stop on a high note. So yeah, but at any rate,
2215640	2222760	it's, and this one was a mini hunt. It was just over a weekend, but usually it's over a whole
2222760	2228440	week and you're given a list and they add stuff to the list during the week to just keep challenge
2228440	2236280	going. But you're awarded certain points for certain crafting things, right? So, and now that
2236280	2242120	the thing is over, I can actually show some of the things I worked on. Just real quick, I'm going to
2242200	2249080	step away. I have to deal with a smoosh situation. I'll be right back. Keep talking and move on to
2249080	2256760	Loki if I'm not back in time. All right. So, so basically what I, you know, it's different
2256760	2261320	crafting things. Sometimes it's baking, sometimes it's makeup. A lot of the different things in
2261320	2267400	there are going to be things like charity work. Like one of the things on there that I desperately
2267400	2273000	wanted to do was get my neighbors to contribute food to a food bank so that I could deliver it
2273000	2283080	and do a picture of me delivering it. But I have the Lurgee, so that was out. So, you know,
2284120	2288760	they're like, I have some pictures up here and I'm going to go ahead and link them in the chat room,
2288760	2300280	but it's on my Twitter at DarkSakura, S-A-K-U-R-A. So, one of the challenges was to make a gory
2300280	2308360	pastry so that when you cut it, it oozes blood. And so I made little strawberry hand pies, but
2309240	2316840	I had like a different, what's the word I'm thinking, rehydrated strawberries from
2316840	2321080	freeze-dried strawberries so that they kind of had this gummy texture to it. And I have that
2321080	2329000	seeping out of the little pocket pie. And then another one had to be a villain from a horror
2329000	2337400	movie cutting out coupons at the kitchen table. So I did Sadako. Yeah, you should see the pictures.
2337400	2341160	And I'll put up my other one because I misread that it had to be at the kitchen table. So I had
2341160	2347160	to redo my initial picture, but Dan took one of me in front of a static TV. So that was pretty
2347160	2353400	funny. But yeah, this one I had to do by myself because he wasn't here. So it's one of my black
2353400	2360360	wigs backwards and wearing like the leftovers from my Project Nunway outfit. And then, you know,
2360360	2367960	I had to pull some junk mail out to do it. And then another one was, if you have a friend that
2367960	2373160	lives far away, it's doing it like a cheer up jar for their mental health. And Becky moved
2373160	2379800	really far away for me. I mean, I have a difficult time getting out to see her. So I took these
2379800	2385080	little Maneki Neko cards that I had and put like a different, you know, like, hey, remember to
2385080	2390360	breathe, drink your water. On my picture I have, ugh, is a valid emotion. And another one says,
